Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,18200521,2,2,94,301,52,42,47.0,7.071067812,233,68,150.5,116.6726189,21.70267543,0.219773928,6066840.333,10400000.0,18100000,23628,18100000,18100000.0,0.0,18100000,18100000,18200000,18200000.0,0.0,18200000,18200000,0,0,0,0,72,52,0.109886964,0.109886964,42,233,89.4,80.81336523,6530.8,0,0,0,0,0,0,0,0,1,111.75,47.0,150.5,72,0,0,0,0,0,0,2,94,2,301,-1,-1,1,32,23628.0,0.0,23628,23628,18100000.0,0.0,18100000,18100000,BENIGN
80,1762952,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,17.01691254,2.83615209,440738.0,880398.0764,1761335,217,1762952,440738.0,880398.0764,1761335,217,0,0.0,0.0,0,0,0,0,0,0,100,0,2.83615209,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
15959,9016924,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.65790773,0.776317955,1502820.667,3667533.499,8989132,3,0,0.0,0.0,0,0,9004753,1800950.6,4018319.491,8989132,3,0,0,0,0,20,120,0.110902565,0.66541539,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27792.0,0.0,27792,27792,8989132.0,0.0,8989132,8989132,BENIGN
80,1073709,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10834.40672,8.382159412,134213.625,379197.3492,1072679,3,846,423.0,520.430591,791,55,1073642,214728.4,479609.1148,1072679,3,0,0,0,0,72,132,2.794053137,5.588106275,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,203795,1,1,45,119,45,45,45.0,0.0,119,119,119.0,0.0,804.7302436,9.813783459,203795.0,0.0,203795,203795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,4.906891729,4.906891729,45,119,69.66666667,42.72391992,1825.333333,0,0,0,0,0,0,0,0,1,104.5,45.0,119.0,32,0,0,0,0,0,0,1,45,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3936088,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.097424651,1.016237442,1312029.333,2271877.064,3935367,268,3936088,1312029.333,2271877.064,3935367,268,0,0.0,0.0,0,0,0,0,0,0,80,0,1.016237442,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9142680,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.62505086,0.437508477,3047560.0,5276898.934,9140798,336,9142680,3047560.0,5276898.934,9140798,336,0,0.0,0.0,0,0,0,0,0,0,80,0,0.437508477,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1882.0,0.0,1882,1882,9140798.0,0.0,9140798,9140798,DDoS
80,1078102,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10790.25918,8.348004178,134762.75,380648.6753,1076820,14,930,465.0,418.6072145,761,169,1078045,215609.0,481431.7423,1076820,14,0,0,0,0,72,132,2.782668059,5.565336118,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
57927,1239680,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,33.87971089,5.646618482,206613.3333,496170.9916,1219322,1,0,0.0,0.0,0,0,1238013,247602.6,543259.7595,1219322,1,0,0,0,0,20,120,0.806659783,4.839958699,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61465,1713517,6,2,11607,26,7215,0,1934.5,3123.682298,20,6,13.0,9.899494937,6788.96095,4.668760217,244788.1429,647218.2057,1712541,3,1713517,342703.4,765762.5381,1712541,57,3,3.0,0.0,3,3,0,0,0,0,144,40,3.501570162,1.167190054,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31393,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,6243.430064,127.4169401,10464.33333,18121.29293,31389,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,63.70847004,63.70847004,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,734911,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,15820.96335,10.88567187,104987.2857,272519.2594,722957,79,11115,5557.5,5452.50039,9413,1702,734809,183702.25,359538.6624,722957,192,0,0,0,0,72,112,4.082126951,6.803544919,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8125783,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.691951902,0.615325317,2031445.75,4061554.276,8123777,1,8125783,2031445.75,4061554.276,8123777,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.615325317,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2006.0,0.0,2006,2006,8123777.0,0.0,8123777,8123777,DDoS
80,10043739,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.986935443,0.497822574,2510934.75,5020546.188,10000000,4,10000000,2510934.75,5020546.188,10000000,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.497822574,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1985.0,0.0,1985,1985,10000000.0,0.0,10000000,10000000,DDoS
53,38961,1,1,40,100,40,40,40.0,0.0,100,100,100.0,0.0,3593.336927,51.33338467,38961.0,0.0,38961,38961,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25.66669233,25.66669233,40,100,60.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,90.0,40.0,100.0,32,0,0,0,0,0,0,1,40,1,100,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,893713,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13009.76936,10.07034697,111714.125,299466.1433,852011,1,40971,20485.5,28969.45772,40970,1,893696,178739.2,376796.0496,852011,11,0,0,0,0,72,132,3.356782323,6.713564645,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,196,2,2,62,160,31,31,31.0,0.0,80,80,80.0,0.0,1132653.061,20408.16327,65.33333333,112.2957405,195,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,80,80,10204.08163,10204.08163,31,80,50.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,63.25,31.0,80.0,80,0,0,0,0,0,0,2,62,2,160,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,291,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,1257731.959,13745.70447,97.0,97.13907556,197,3,3,3.0,0.0,3,3,91,91.0,0.0,91,91,0,0,0,0,64,64,6872.852234,6872.852234,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,64,0,0,0,0,0,0,2,84,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,74082121,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,157.3524063,0.175480937,6173510.083,19100000.0,66400000,49,73700000,10500000.0,24800000.0,66400000,212,345874,86468.5,170626.0124,342399,160,0,0,0,0,172,112,0.107988269,0.067492668,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,840.0,0.0,840,840,36900000.0,41700000.0,66400000,7354748,DDoS
443,5946415,9,7,1372,3596,781,0,152.4444444,262.2527937,1460,2,513.7142857,637.9714503,835.4613662,2.690696832,396427.6667,1469863.812,5709263,3,5946415,743301.875,2006768.428,5709263,3,150865,25144.16667,25356.01419,54369,51,0,0,0,0,192,144,1.513516968,1.177179864,0,1460,292.2352941,474.1375762,224806.4412,0,0,0,1,0,0,0,0,0,310.5,152.4444444,513.7142857,192,0,0,0,0,0,0,9,1372,7,3596,8192,65535,8,20,237149.0,0.0,237149,237149,5709263.0,0.0,5709263,5709263,BENIGN
80,160753,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,149.2973693,24.88289488,53584.33333,92172.52824,160016,354,160753,53584.33333,92172.52824,160016,354,0,0.0,0.0,0,0,0,0,0,0,80,0,24.88289488,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,344619,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,33756.11908,26.11579745,43077.375,121437.244,343619,47,659,329.5,279.3071786,527,132,344572,68914.4,153564.7467,343619,47,0,0,0,0,72,132,8.705265815,17.41053163,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2789,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4302.617426,717.1029043,2789.0,0.0,2789,2789,2789,2789.0,0.0,2789,2789,0,0.0,0.0,0,0,0,0,0,0,40,0,717.1029043,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59473,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1112958,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10452.32614,6.289545517,185493.0,453958.1278,1112131,4,743,371.5,497.0960672,723,20,1112911,370970.3333,641864.0817,1112131,4,0,0,0,0,72,92,2.695519507,3.59402601,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
123,66025810,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.907953723,0.060582369,22000000.0,38100000.0,66000000,28152,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,40,40,0.030291185,0.030291185,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28187.0,0.0,28187,28187,66000000.0,0.0,66000000,66000000,BENIGN
80,37169,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,312814.4421,242.1372649,4646.125,10248.57963,29329,1,7065,3532.5,4994.295196,7064,1,36986,7397.2,12611.21609,29329,16,0,0,0,0,72,132,80.71242164,161.4248433,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,116008686,32,34,567,34167,567,0,17.71875,100.2323862,4344,0,1004.911765,975.5771056,299.408615,0.568922917,1784749.015,3848469.487,10200000,1,116000000,3742215.677,4924911.953,10200000,1,113000000,3411182.424,4894535.116,10200000,1,0,0,0,0,1032,1096,0.275841414,0.293081503,0,4344,518.4179104,853.3122124,728141.7318,0,0,0,1,0,0,0,0,1,526.2727273,17.71875,1004.911765,1032,0,0,0,0,0,0,32,567,34,34167,29200,941,1,32,38674.45455,20751.19919,101240,32181,10200000.0,42120.60009,10200000,10100000,BENIGN
80,7418790,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.235028893,0.539171482,2472930.0,4274582.902,7408791,984,7418790,2472930.0,4274582.902,7408791,984,0,0.0,0.0,0,0,0,0,0,0,80,0,0.539171482,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,9999.0,0.0,9999,9999,7408791.0,0.0,7408791,7408791,DDoS
80,6421244,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.671991907,0.778665318,1605311.0,3208971.364,6418768,312,6421244,1605311.0,3208971.364,6418768,312,0,0.0,0.0,0,0,0,0,0,0,100,0,0.778665318,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2476.0,0.0,2476,2476,6418768.0,0.0,6418768,6418768,DDoS
80,7506829,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.197088944,0.532848157,2502276.333,4332309.233,7504796,3,7506829,2502276.333,4332309.233,7504796,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.532848157,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2033.0,0.0,2033,2033,7504796.0,0.0,7504796,7504796,DDoS
80,10315741,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.908176931,0.484696155,2578935.25,5156986.501,10300000,349,10300000,2578935.25,5156986.501,10300000,349,0,0.0,0.0,0,0,0,0,0,0,100,0,0.484696155,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1326.0,0.0,1326,1326,10300000.0,0.0,10300000,10300000,DDoS
56180,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,2008,729,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1096086,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,10607.74428,8.211034536,137010.75,382096.0663,1082585,4,13002,6501.0,9188.145515,12998,4,1096011,219202.2,482678.9376,1082585,14,0,0,0,0,72,132,2.737011512,5.474023024,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,57974,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,200658.9161,155.242005,7246.75,20201.50528,57241,3,632,316.0,379.0092347,584,48,57927,11585.4,25523.59267,57241,3,0,0,0,0,72,132,51.74733501,103.49467,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1620968,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7176.575972,5.552237922,202621.0,572617.5488,1619777,15,856,428.0,489.3178926,774,82,1620953,324190.6,724254.9084,1619777,17,0,0,0,0,72,132,1.850745974,3.701491948,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,181418,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,64089.56112,38.58492542,30236.33333,68408.66716,169566,46,11738,5869.0,8158.598041,11638,100,181246,60415.33333,94704.65385,169566,46,0,0,0,0,72,92,16.53639661,22.04852881,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
64724,9991071,6,8,11607,56,7215,0,1934.5,2837.6242,20,0,7.0,5.656854249,1167.34232,1.401251177,768543.9231,2234077.139,8103767,4,9991071,1998214.2,4123798.253,9359408,75,9349829,1335689.857,3019228.388,8103767,4,0,0,0,0,132,172,0.600536219,0.800714958,0,7215,777.9333333,1957.353259,3831231.781,0,0,0,0,1,1,0,0,1,833.5,1934.5,7.0,132,0,0,0,0,0,0,6,11607,8,56,229,256,4,20,1255541.0,0.0,1255541,1255541,8103767.0,0.0,8103767,8103767,BENIGN
80,74206598,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,157.1693126,0.175186578,6183883.167,19500000.0,67900000,1,73700000,10500000.0,25400000.0,67900000,1,525904,131476.0,262212.9555,524795,5,0,0,0,0,172,112,0.107807125,0.067379453,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,999.0,0.0,999,999,36800000.0,43900000.0,67900000,5811857,DDoS
53,24227,2,2,78,280,39,39,39.0,0.0,140,140,140.0,0.0,14776.9018,165.1050481,8075.666667,13941.58378,24174,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,82.55252404,82.55252404,39,140,79.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,99.25,39.0,140.0,40,0,0,0,0,0,0,2,78,2,280,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4122892,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.821156606,0.970192768,1374297.333,2379486.833,4121892,3,4122892,1374297.333,2379486.833,4121892,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.970192768,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1866758,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6231.65938,4.821192677,233344.75,659640.25,1865871,1,714,357.0,371.9381669,620,94,1866757,373351.4,834343.8926,1865871,3,0,0,0,0,72,132,1.607064226,3.214128452,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1473577,3,4,588,694,588,0,196.0,339.4819583,694,0,173.5,347.0,869.9918633,4.750345588,245596.1667,404138.8835,1042134,4,1257225,628612.5,584807.7136,1042134,215091,1258544,419514.6667,725524.6017,1257278,4,0,0,0,0,104,136,2.035862395,2.714483193,0,694,160.25,298.0746551,88848.5,0,0,0,1,0,0,0,0,1,183.1428571,196.0,173.5,104,0,0,0,0,0,0,3,588,4,694,29200,4968,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1571558,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,7402.208509,5.09048982,224508.2857,593635.9424,1570748,3,565,282.5,395.2726907,562,3,1571510,392877.5,785247.035,1570748,3,0,0,0,0,72,112,1.908933682,3.181556137,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,60383372,13,12,1759,5557,1384,0,135.3076923,379.8765994,2363,0,463.0833333,845.035175,121.1591827,0.414021264,2515973.833,4381261.835,10000000,79,60400000,5031947.667,5207462.764,10100000,200,60300000,5481408.273,5212367.978,10100000,211,0,0,0,0,272,312,0.215291057,0.198730207,0,2363,281.3846154,643.0973225,413574.1662,0,0,0,1,0,0,0,0,0,292.64,135.3076923,463.0833333,272,0,0,0,0,0,0,13,1759,12,5557,8192,121,12,20,120175.3333,79394.71625,282239,87573,9943684.167,138193.0143,10000000,9661599,BENIGN
80,365303,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,31828.37261,21.89962853,52186.14286,127380.4974,340331,46,24543,12271.5,17155.11762,24402,141,365257,91314.25,166407.6823,340331,187,0,0,0,0,72,112,8.212360698,13.68726783,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,807254,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,14410.58205,9.910139807,115322.0,304685.7008,806284,2,742,371.0,521.8448045,740,2,807209,201802.25,402987.9655,806284,4,0,0,0,0,72,112,3.716302428,6.19383738,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
58242,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,121,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,19074,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2193.240798,609573.2411,419.4191045,2724.857143,4764.899244,12555,54,13253,6626.5,8460.532637,12609,644,19020,4755.0,6220.717376,13281,62,0,0,0,0,72,112,157.2821642,262.1369403,0,4380,1291.888889,1972.862923,3892188.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,848192,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,13707.98121,10.6108051,106024.0,289985.2113,823432,47,24154,12077.0,15451.69738,23003,1151,848145,169629.0,365634.4891,823432,159,0,0,0,0,72,132,3.536935034,7.073870067,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1700064,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6842.68357,4.705705197,242866.2857,642023.2378,1698838,4,969,484.5,532.4514062,861,108,1700014,425003.5,849223.1162,1698838,4,0,0,0,0,72,112,1.764639449,2.941065748,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,50359,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.7148474,50359.0,0.0,50359,50359,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.8574237,19.8574237,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,267,123,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7288828,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.115888041,0.68598134,1822207.0,3643068.009,7286809,495,7288828,1822207.0,3643068.009,7286809,495,0,0.0,0.0,0,0,0,0,0,0,100,0,0.68598134,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2019.0,0.0,2019,2019,7286809.0,0.0,7286809,7286809,DDoS
